hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2007,2,261.95,258.41
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2007,3,262.45,260.88
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2007,4,261.53,262.86
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2008,1,264.7,266.41
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2008,2,272.32,268.44
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2008,3,271.15,269.65
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2008,4,266.65,267.91
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2009,1,261.67,263.51
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2009,2,266.96,263.13
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2009,3,265.39,263.75
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2009,4,266.61,267.94
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2010,1,266.41,268.53
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2010,2,269.38,265.38
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2010,3,263.95,262.06
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2010,4,258.14,259.7
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2011,1,257.75,259.93
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2011,2,264.24,260.17
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2011,3,263.65,261.36
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2011,4,264.92,267.15
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2012,1,267.13,269.35
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2012,2,279.6,275.02
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2012,3,285.9,283.11
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2012,4,283.37,286.48
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2013,1,289.21,291.4
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2013,2,309.16,303.96
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2013,3,313.51,310.09
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2013,4,312.19,316.23
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2014,1,326.92,329.29
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2014,2,340.79,334.87
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2014,3,345.29,341.47
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2014,4,343.96,348.58
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2015,1,358.24,360.73
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2015,2,375.44,369.03
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2015,3,378.88,374.71
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2015,4,377.83,382.63
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2016,1,392.48,395.36
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2016,2,404.77,397.96
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2016,3,417.21,412.86
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2016,4,413.8,418.37
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2017,1,416.89,420.24
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2017,2,436.77,429.71
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2017,3,441.19,436.62
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2017,4,442.94,447.13
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock, TX",12420,2018,1,447.54,451.66
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1991,2,100.08,99.89
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1991,3,98.83,97.5
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1991,4,102.56,103.06
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1992,1,101.27,101.3
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1992,2,100.89,100.64
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1992,3,102.1,100.79
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1992,4,99.86,100.3
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1993,1,98.65,98.74
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1993,2,98.33,98.02
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1993,3,98.85,97.63
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1993,4,95.87,96.23
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1994,1,97.1,97.28
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1994,2,95.2,94.83
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1994,3,96.95,95.78
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1994,4,93.46,93.78
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1995,1,93.11,93.36
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1995,2,93.07,92.65
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1995,3,92.63,91.5
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1995,4,91.05,91.34
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1996,1,91.04,91.38
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1996,2,91.24,90.75
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1996,3,90.43,89.33
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1996,4,90.43,90.72
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1997,1,87.38,87.76
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1997,2,87.67,87.17
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1997,3,87.54,86.48
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1997,4,87.79,88.03
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1998,1,88.15,88.59
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1998,2,90.15,89.59
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1998,3,91.52,90.44
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1998,4,90.15,90.35
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1999,1,89.78,90.26
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1999,2,93.11,92.57
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1999,3,93.91,92.77
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,1999,4,92.89,93.04
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2000,1,94.46,95.04
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2000,2,96.19,95.66
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2000,3,98.49,97.24
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2000,4,98.78,98.89
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2001,1,98.25,98.92
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2001,2,102.34,101.84
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2001,3,105.12,103.66
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2001,4,105.32,105.49
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2002,1,108.63,109.36
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2002,2,111.68,111.17
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2002,3,117.23,115.56
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2002,4,121.01,121.24
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2003,1,126.63,127.47
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2003,2,133.07,132.45
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2003,3,139.04,137.11
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2003,4,146.03,146.21
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2004,1,151.77,152.83
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2004,2,165.1,164.29
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2004,3,184.24,181.78
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2004,4,190.78,190.93
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2005,1,203.04,204.46
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2005,2,218.34,217.25
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2005,3,233.66,230.74
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2005,4,243.51,243.42
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2006,1,247.05,248.87
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2006,2,253.75,252.56
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2006,3,256.52,253.38
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2006,4,243.18,242.9
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2007,1,246.94,248.77
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2007,2,236.74,235.69
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2007,3,223.64,221.08
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2007,4,204.28,203.77
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2008,1,185.17,186.65
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2008,2,175.2,174.38
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2008,3,156.54,154.88
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2008,4,148.32,147.82
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2009,1,133.17,134.25
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2009,2,134.29,133.61
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2009,3,136.42,135.12
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2009,4,132.82,132.31
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2010,1,134.6,135.66
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2010,2,131.91,131.18
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2010,3,127.75,126.69
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2010,4,125.99,125.41
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2011,1,119.69,120.65
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2011,2,118.9,118.18
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2011,3,121.45,120.58
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2011,4,122.78,122.16
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2012,1,121.9,122.83
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2012,2,128.64,127.84
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2012,3,133.49,132.62
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2012,4,140.71,140.03
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2013,1,146.26,147.22
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2013,2,153.22,152.29
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2013,3,160.3,159.36
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2013,4,161.47,160.75
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2014,1,165.64,166.54
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2014,2,170.5,169.49
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2014,3,172.48,171.51
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2014,4,172.81,172.19
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2015,1,170.81,171.58
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2015,2,175.86,174.72
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2015,3,176.59,175.72
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2015,4,177.87,177.34
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2016,1,178.05,178.74
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2016,2,179.32,178.05
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2016,3,177.89,177.06
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2016,4,182.34,182.02
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2017,1,181.06,181.59
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2017,2,191.16,189.7
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2017,3,190.09,189.31
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2017,4,190.96,190.76
traditional,purchase-only,quarterly,MSA,"Bakersfield, CA",12540,2018,1,193.42,193.83
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1991,2,101.56,99.79
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1991,3,100.92,99.35
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1991,4,102.16,100.41
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1992,1,103.65,103.61
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1992,2,101.56,99.79
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1992,3,104.04,102.4
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1992,4,104.17,102.46
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1993,1,100.97,100.83
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1993,2,102.82,101.05
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1993,3,103.77,102.1
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1993,4,104.19,102.64
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1994,1,102.98,102.66
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1994,2,105.26,103.51
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1994,3,103.88,102.14
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1994,4,103.59,102.26
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1995,1,103.05,102.52
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1995,2,103.83,102.14
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1995,3,104.74,102.96
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1995,4,104.16,103.06
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1996,1,104.24,103.44
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1996,2,105.41,103.75
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1996,3,105.64,103.85
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1996,4,103.68,102.72
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1997,1,104.9,103.93
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1997,2,105.25,103.61
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1997,3,106.17,104.39
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1997,4,106.06,105.18
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1998,1,106.89,105.81
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1998,2,108.13,106.46
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1998,3,109.2,107.38
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1998,4,109.6,108.64
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1999,1,113.02,111.97
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1999,2,114.81,112.99
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1999,3,115.8,113.85
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,1999,4,117.83,116.72
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2000,1,118.75,117.8
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2000,2,122.56,120.6
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2000,3,125.07,122.9
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2000,4,125.1,123.77
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2001,1,128.93,128.21
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2001,2,132.68,130.53
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2001,3,136.17,133.63
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2001,4,139.08,137.53
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2002,1,141.47,140.95
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2002,2,149.04,146.6
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2002,3,154.71,151.62
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2002,4,159.07,157.26
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2003,1,161.88,161.55
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2003,2,170.08,167.23
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2003,3,177.95,174.16
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2003,4,183.17,181.3
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2004,1,189.06,188.72
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2004,2,199.95,196.5
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2004,3,210.64,206.04
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2004,4,217.57,215.62
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,1,224.64,224.16
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,2,242.05,237.77
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,3,253.25,247.51
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,4,256.73,255.02
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,1,260.45,259.52
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,2,267.44,262.74
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,3,269.65,263.26
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,4,265.82,264.67
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,1,271.18,269.87
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,2,274.2,269.3
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,3,272.48,265.86
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,4,266.06,265.44
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,1,257.64,256.19
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,2,252.34,247.66
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,3,247.69,241.68
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,4,230.27,229.92
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,1,232.2,230.96
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,2,228.9,224.3
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,3,233.04,227.54
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,4,224.09,223.83
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,1,224.46,223.4
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,2,225.93,221.04
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,3,218.99,214.02
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,4,213.56,213.25
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,1,209.09,208.37
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,2,212.32,207.24
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,3,211.62,207.2
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,4,207.76,207.22
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,1,209.58,209.13
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,2,216.87,211.39
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,3,215.46,211.24
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,4,214.64,213.75
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,1,218.11,217.95
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,2,227.27,221.32
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,3,230.12,225.83
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,4,229.22,227.95
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,1,229.16,229.16
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,2,235.12,229.13
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,3,231.18,226.77
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,4,229.38,227.93
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,1,227.62,227.69
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,2,237.08,231.18
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,3,240.61,236.05
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2015,4,237.9,236.15
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,1,236.17,236.29
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,2,243.91,238.08
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,3,243.74,239.01
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2016,4,245.23,243.34
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,1,247.62,247.73
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,2,255.5,249.52
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,3,258.37,253.35
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2017,4,256.86,254.84
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2018,1,256.45,256.47
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1991,2,101.29,100.62
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1991,3,103.49,102.43
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1991,4,102.99,102.87
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1992,1,103.57,103.56
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1992,2,106.59,105.87
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1992,3,107.24,106.17
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1992,4,109.01,108.9
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1993,1,110.54,110.49
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1993,2,113.13,112.36
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1993,3,116.08,114.96
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1993,4,117.93,117.8
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1994,1,119.84,119.76
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1994,2,122.01,121.19
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1994,3,122.77,121.64
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1994,4,121.54,121.37
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1995,1,122.83,122.72
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1995,2,126.02,125.18
traditional,purchase-only,quarterly,MSA,"Baton Rouge, LA",12940,1995,3,127.94,126.82
